FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,RPRSNTV_TEL_NO,RDNMADR_CD,FCLTY_ROAD_NM_ADDR,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,GID_CD
로드짐 무실점,51,강원,51130,원주시,337436766,5.11303E+11,강원도 원주시 시청로 80센터프라자 10층 로드짐(무실동),127.9274364,37.3367465,라사378265
로또 당구클럽,30,대전,30170,서구,,3.01703E+11,대전광역시 서구 계룡로 3463층 (등기상4층)(갈마동),127.3674019,36.353574,다바881173
로사라인댄스예술회,41,경기,41280,고양시,,4.12873E+11,경기도 고양시 일산서구 호수로 898대명 아파트 단지내상가 1-1 일부(B호)(대화동),126.7438667,37.6726814,다사333639
로아필라테스 동탄목동점,41,경기,41590,화성시,,4.15905E+11,경기도 화성시 동탄순환대로18길 16203호~206호(목동),127.1243017,37.1831044,다사666094
로얄댄스스포츠,46,전남,46150,순천시,27222701,4.61505E+11,전라남도 순천시 왕지3길 18-16  2층(왕지동),127.5261358,34.9711027,라라023640
로얄패밀리댄스스포츠센타,46,전남,46130,여수시,,4.61303E+11,"전라남도 여수시 소호로 649부영2차상가 4층(안산동, 부영2차아파트) 농협건물",127.655477,34.7601521,라라142406
로얄휘트니스센타,47,경북,47130,경주시,547427100,4.71305E+11,경상북도 경주시 초당길141번길 18로얄휘트니스센타(동천동),129.2309884,35.8486283,마마563627
로엔 필라테스,41,경기,41570,김포시,,4.15703E+11,경기도 김포시 김포한강1로 55이솔프라자 502호(장기동),126.6681236,37.6434542,다사266607
로즈비점핑다이어트,41,경기,41150,의정부시,,4.11503E+11,경기도 의정부시 용민로 313303호 로즈비점핑다이어트(낙양동),127.1038617,37.7525608,다사651726
로즈온 필라테스,44,충남,44130,천안시,,4.41333E+11,"충청남도 천안시 서북구 불당26로 122근린생활시설 3동 3-208호, 로즈온 필라테스(불당동, 불당파크푸르지오2단지)",127.1075032,36.8197096,다바649691
로하스당구장,41,경기,41800,연천군,,4.18004E+11,경기도 연천군 전곡읍 은전로78번길 771층,127.0700397,38.0251673,다아622028
로하스볼링라운지,41,경기,41210,광명시,220666696,4.12103E+11,경기도 광명시 오리로 970크로앙스 5층 로하스볼링라운지(광명동),126.8556293,37.4794445,다사430424
로하필라테스,11,서울,11230,동대문구,222153385,1.12303E+11,서울특별시 동대문구 망우로 122-1거부빌딩 7층(휘경동),127.0667795,37.5911581,다사617547
론테니스존,41,경기,41360,남양주시,,4.13603E+11,경기도 남양주시 진접읍 해밀예당1로 30-9폴리프라자1 901호,127.1867779,37.7116431,다사723680
론픽 청주,43,충북,43110,청주시,432933455,4.31115E+11,"충청북도 청주시 상당구 중고개로141번길 13-23층 305,306호 론픽 청주(용암동)",127.5165158,36.6167541,라바014465
롯데블루태권도,26,부산,26380,사하구,512661666,2.63803E+11,부산광역시 사하구 다송로 152층 (다대동),128.9814265,35.0659845,마라350755
롯데월드태권도,26,부산,26470,연제구,518686477,2.64703E+11,"부산광역시 연제구 세병로 44상가2층(거제동, 거제동 롯데캐슬아파트)",129.083799,35.1930988,마라441897
롯데태권도,30,대전,30170,서구,25356333,3.01703E+11,"대전광역시 서구 신갈마로 46 (내동, 롯데아파트)롯데아파트상가 306호",127.367956,36.3373691,다바881155
롯데헬스,51,강원,51780,철원군,334554111,5.17803E+11,강원도 철원군 동송읍 금학로 22910층,127.217289,38.2089055,다아752232
루나요가,31,울산,31140,남구,522608828,3.11404E+11,울산광역시 남구 수암로116번길 592층 루나요가(야음동),129.320537,35.5235286,마마650268
루나최스포츠아카데미서신,52,전북,52110,전주시,632548001,5.21115E+11,전라북도 전주시 완산구 서신천변11길 12층(서신동),127.114066,35.8300277,다마651593
루다피트니스,50,제주,50110,제주시,27581110,5.01103E+11,제주특별자치도 제주시 일주동로 1875층(화북일동),126.5655171,33.5189894,다다132034
루담 점핑다이어트,48,경남,48120,창원시,,4.81235E+11,경상남도 창원시 성산구 용지로153번길 63층 루담점핑다이어트(용호동),128.6807493,35.2291057,마라074932
루루복지지원센터,30,대전,30110,동구,426331086,3.01103E+11,대전광역시 동구 계족로 499루루빌딩 4층(용전동),127.4324956,36.3563402,다바939176
루루태권스쿨,41,경기,41270,안산시,315026167,4.12713E+11,경기도 안산시 상록구 중보로 23 501호(이동),126.8499114,37.306211,다사423232
루엔메디 무용학원,52,전북,52130,군산시,634610607,5.21305E+11,전라북도 군산시 나운5길 46루엔메디 무용학원 3층(나운동),126.7017918,35.9620467,다마280742
루체필라테스,41,경기,41210,광명시,28977710,4.12103E+11,경기도 광명시 하안로 2583층 301호(하안동),126.8828327,37.4594277,다사454402
룩스필라테스,41,경기,41460,용인시,,4.14653E+11,경기도 용인시 수지구 풍덕천로 135룩스필라테스(풍덕천동),127.0965235,37.3238071,다사642250
룩스필라테스 경기광주점,41,경기,41610,광주시,27672224,4.16103E+11,경기도 광주시 중앙로 110로얄팰리스 8층 룩스필라테스(경안동),127.2585858,37.4096318,다사786345
룩스필라테스 봉천점,11,서울,11620,관악구,256631333,1.16202E+11,서울특별시 관악구 남부순환로 17246층(봉천동),126.9416417,37.4821833,다사506426
룩스필라테스 위례창곡점,41,경기,41130,성남시,317552322,4.11313E+11,경기도 성남시 수정구 위례동로 153603호(창곡동),127.1501737,37.4734999,다사690416
룰루 휘트니스,28,인천,28200,남동구,324660203,2.82003E+11,인천광역시 남동구 서창남로 35해피프라자 3층(서창동),126.7506007,37.4228451,다사336362
류스포츠,29,광주,29140,서구,623730901,2.91403E+11,광주광역시 서구 상무자유로 73(치평동)일가정양립지원본부 지하 1층 수영장(치평동),126.8422161,35.1522117,다라400843
류은영필라테스운동센터,50,제주,50110,제주시,7041453877,5.01103E+11,제주특별자치도 제주시 우정로 703층 류은영필라테스운동센터(외도일동),126.4306336,33.4866215,다나006999
륜태권도,11,서울,11590,동작구,262087082,1.15903E+11,서울특별시 동작구 장승배기로 119삼거리빌딩401호 륜태권도(노량진동),126.9398854,37.5082692,다사504455
르와조 에어리얼 요가,50,제주,50130,서귀포시,,5.01305E+11,제주특별자치도 서귀포시 대정읍 하모항구로6번길 262층,126.2517658,33.2183346,나나836703
리2태권도장,27,대구,27200,남구,534718803,2.72003E+11,대구광역시 남구 효성로 773층(봉덕동),128.5980565,35.8401326,라마991609
리갈휘트니스,47,경북,47110,포항시,22758869,4.71133E+11,경상북도 포항시 북구 죽파로 35-14층 리갈휘트니스(죽도동),129.3603239,36.028391,마마676828
리더스볼링센터,27,대구,27230,북구,533563300,2.72303E+11,"대구광역시 북구 칠성남로 1843,4층(칠성동2가)",128.6001146,35.8764913,라마993649
리더스클럽 합기도 바른교육관,29,광주,29170,북구,25763040,2.91703E+11,광주광역시 북구 양일로 732층201호(양산동),126.8728789,35.19802,다라429893
리더스태권도장,41,경기,41550,안성시,316568111,4.15504E+11,경기도 안성시 공도읍 양기길 28상가2층201~204호(안성공도서해그랑블),127.1959752,37.0074664,다바729899
리더스포츠,11,서울,11710,송파구,24072272,1.17103E+11,서울특별시 송파구 동남로 108지하1층 B 102호 리더짐(문정동),127.1233728,37.4896516,다사667434
리더짐어린이스포츠센터,51,강원,51110,춘천시,332525916,5.11103E+11,강원도 춘천시 퇴계로 1664층 리더짐(퇴계동),127.7374396,37.8581691,라사208842
리더태권도,41,경기,41250,동두천시,318657353,4.12503E+11,경기도 동두천시 이담로 693층(지행동),127.0562512,37.8888275,다사609877
리더필라테스 평택고덕국제점,41,경기,41220,평택시,,4.12205E+11,"경기도 평택시 고덕갈평5길 32그랜드메디컬타워 606,607,608호(고덕동)",127.0474102,37.0565574,다바597954
리듬앤핏아카데미,52,전북,52710,완주군,632361279,5.27103E+11,전북특별자치도 완주군 이서면 출판로 46-12진영빌딩 4층,127.0574644,35.8390608,다마600603
리라요가(LILAYOGA),27,대구,27230,북구,533228822,2.72304E+11,대구광역시 북구 학정로106길 102층(학정동),128.5665728,35.9517559,라마961733
리멤버필라테스,48,경남,48250,김해시,553261005,4.82505E+11,경상남도 김해시 번화1로79번길 26201-202호(대청동),128.7966164,35.1935757,마라180894
리바디운동센터,48,경남,48120,창원시,552436786,4.81275E+11,경상남도 창원시 마산회원구 회원북25길 3리바디운동센터4층(회원동),128.5631933,35.2190182,라라967920
리바디필라테스,41,경기,41280,고양시,200000000,4.12813E+11,"경기도 고양시 덕양구 통일로 760B동327호(관산동, 더퍼스트프라임)",126.8660966,37.6879012,다사441655
리버스 배드민턴,51,강원,51170,동해시,335325769,5.11704E+11,강원도 동해시 평릉길 46-1리버스배드민턴센터(평릉동),129.1021007,37.5300592,마사415490
리베로탁구장,11,서울,11500,강서구,226548062,1.15004E+11,서울특별시 강서구 등촌로39길 6지하리베로탁구장(등촌동),126.8620485,37.5455957,다사436497
리복싱 스포츠센터,26,부산,26710,기장군,517241279,2.67103E+11,"부산광역시 기장군 기장읍 차성로 332 (동부리, 애견사랑)3층",129.2139765,35.2471115,마라559959
리복헬스,48,경남,48250,김해시,553140038,4.82503E+11,경상남도 김해시 월산로 9원익빌딩 5층(부곡동),128.8106192,35.2012276,마라193903
리본mma주짓수,30,대전,30170,서구,424889682,3.01703E+11,대전광역시 서구 문정로 823층(탄방동),127.3882886,36.3464462,다바899165
리본대전둔산점 평생교육원,30,대전,30170,서구,424786766,3.01703E+11,대전광역시 서구 둔산남로 1084층 리본필라테스(탄방동),127.3894749,36.348728,다바900168
리본필라테스부천범박점평생교육원,41,경기,41190,부천시,327138877,4.11945E+11,경기도 부천시 소사구 양지로92번길 9-33층 리본필라테스(범박동),126.8132856,37.4727166,다사392417
리본휘트니스,28,인천,28260,서구,325655122,2.82603E+11,인천광역시 서구 완정로 542층 리본휘트니스(마전동),126.6687216,37.5967823,다사266555
리비필라테스 평생교육원,11,서울,11680,강남구,25750717,1.16803E+11,"서울특별시 강남구 언주로 1181층 126호(도곡동, 우성캐릭터199)",127.0518632,37.4864448,다사603431
리셋방문재활운동센터,47,경북,47230,영천시,543330075,4.72305E+11,경상북도 영천시 중앙동3길 151층 리셋운동재활센터(문외동),128.9327318,35.9735344,마마291761
리셋운동재활센터,47,경북,47230,영천시,543330075,4.72305E+11,경상북도 영천시 중앙동1길 772층(문외동),128.9324401,35.9749055,마마291762
리솜필라테스,11,서울,11170,용산구,27900311,1.11704E+11,서울특별시 용산구 이촌로29길 143층 리솜필라테스(한강로3가),126.9597683,37.5243747,다사522473
리스펙트축구클럽,47,경북,47190,구미시,,4.71903E+11,경상북도 구미시 형곡로 212층 리스펙트 축구클럽(형곡동),128.3367569,36.1161427,라마753913
리아 더 요가,41,경기,41360,남양주시,315729622,4.13603E+11,경기도 남양주시 진접읍 해밀예당3로 606층 리아더요가,127.1984011,37.7151382,다사734684
리아더요가,41,경기,41150,의정부시,,4.11503E+11,경기도 의정부시 청사로 374층(금오동),127.0698807,37.7515204,다사621725
리액션 주짓수 종합체육관,48,경남,48310,거제시,556377389,4.83105E+11,경상남도 거제시 상동5길 1153층(상동동),128.6296338,34.8611639,마라032524
리앤리 클래식 필라테스 자이로토닉,28,인천,28260,서구,,2.82602E+11,인천광역시 서구 이음대로 378로뎀타워 10층 리앤리 클래식 필라테스 자이로토닉(원당동),126.7125995,37.5939028,다사304552
리얼농구교실,41,경기,41310,구리시,315298886,4.13104E+11,경기도 구리시 동구릉로200번길 25C동 리얼농구교실(인창동),127.1392264,37.6170133,다사681575
리얼리티세븐댄스학원,11,서울,11305,강북구,29894111,1.13054E+11,서울특별시 강북구 도봉로13길 222층(미아동),127.0291986,37.615157,다사584574
리얼복싱짐,51,강원,51110,춘천시,332424004,5.11103E+11,강원도 춘천시 충열로 43층(우두동),127.7290554,37.9005442,라사201889
리얼스포츠,46,전남,46800,장흥군,618637996,4.68003E+11,전라남도 장흥군 장흥읍 문림로 92층 리얼스포츠,126.9114252,34.67912,다라460318
리오실내골프연습장,48,경남,48120,창원시,552326631,4.81272E+11,경상남도 창원시 마산회원구 내서읍 경남대로 913리오빌딩6층,128.5047037,35.2317047,라라914933
리온선수트레이닝센터,44,충남,44230,논산시,417320525,4.42303E+11,충청남도 논산시 부창로 50리온선수트레이닝센터(부창동),127.0830061,36.1951866,다마625998
리움필라테스 동탄장지점,41,경기,41590,화성시,313721730,4.15905E+11,경기도 화성시 동탄대로4길 47AJ프라자 4층 411~414호 리움필라테스(장지동),127.1112837,37.1617914,다사654070
리유필라테스,43,충북,43110,청주시,432872526,4.31115E+11,충청북도 청주시 상당구 중고개로125번길 73층 리유필라테스(용암동),127.5182944,36.6160445,라바016464
리조트휘트니스PT군포산본점,41,경기,41410,군포시,,4.14103E+11,경기도 군포시 고산로 693하나로빌딩 8층(산본동),126.9350341,37.3719783,다사499304
리즈필라테스,36,세종,36110,세종시,448620282,3.61103E+11,세종특별자치시 나성로 125-4엔에스타워2차 411호(나성동),127.2588736,36.4902603,다바784325
리치코리아휘트니스,44,충남,44810,예산군,413333440,4.48103E+11,충청남도 예산군 예산읍 역전로 150-54층,126.8310063,36.6927093,다바402551
리치파워점프,41,경기,41590,화성시,313771984,4.15902E+11,경기도 화성시 동탄순환대로 263풍산리치안타워 507호 파워점프(산척동),127.1185789,37.1711527,다사661081
리커버리휘트니스,11,서울,11530,구로구,226841456,1.15304E+11,서울특별시 구로구 중앙로14길 15-1목양교회건물 5층(고척동),126.8617167,37.5070291,다사435454
리케어짐,11,서울,11320,도봉구,,1.13204E+11,서울특별시 도봉구 노해로70길 81201호(창동),127.0525697,37.6488305,다사605611
